OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-3699,2022-025L,2022-05-17T06:00:00.999648,15.43289012,.0001816,53.2175,162.6596,36.6008,245.9438,0,U,51966,999,1204,-.1719E-1,-.718721E-2,0
STARLINK-3695,2022-025M,2022-05-17T06:00:00.999648,15.49061267,.0004487,53.2113,162.5254,299.9536,15.3130,0,U,51967,999,1206,-.25651E-3,-.14571E-3,0
STARLINK-3681,2022-025N,2022-05-17T06:00:00.999648,15.43482813,.0001724,53.2176,162.6692,39.4495,247.3388,0,U,51968,999,1205,-.1708E-1,-.718814E-2,0
STARLINK-3680,2022-025P,2022-05-16T22:00:00.999936,15.43203992,.0001817,53.2173,164.2034,38.1177,179.5986,0,U,51969,999,1201,-.17184E-1,-.716571E-2,0
STARLINK-3677,2022-025Q,2022-05-16T22:00:00.999936,15.44387506,.0001743,53.2174,164.2656,38.8673,201.4519,0,U,51970,999,130,-.16511E-1,-.716796E-2,0
STARLINK-3669,2022-025R,2022-05-16T22:00:00.999936,15.43599958,.0001859,53.2174,164.2245,35.5573,189.9444,0,U,51971,999,130,-.1696E-1,-.716796E-2,0
STARLINK-3671,2022-025S,2022-05-16T22:00:00.999936,15.44581206,.0001807,53.2174,164.2751,36.8908,207.1707,0,U,51972,999,130,-.16401E-1,-.716769E-2,0
STARLINK-3679,2022-025T,2022-05-17T06:00:00.999648,15.43680818,.0001684,53.2176,162.6793,40.7910,249.8070,0,U,51973,999,1204,-.16968E-1,-.718911E-2,0
STARLINK-3672,2022-025U,2022-05-17T06:00:00.999648,15.37515582,.000186,53.2175,162.0538,32.9046,58.8387,0,U,51974,999,1204,-.20835E-1,-.71884E-2,0
STARLINK-3674,2022-025V,2022-05-16T22:00:00.999936,15.44721109,.000163,53.2175,164.2814,43.2065,203.8578,0,U,51975,999,1201,-.16322E-1,-.716719E-2,0
STARLINK-3663,2022-025W,2022-05-16T22:00:00.999936,15.12124619,.00017,53.2176,171.5175,40.6280,279.9245,0,U,51976,999,1190,-.42361E-1,-.689512E-2,0
STARLINK-3660,2022-025X,2022-05-16T22:00:00.999936,15.71056403,.0003206,53.2171,160.7781,341.0198,123.6691,0,U,51977,999,130,-.61839E-2,-.727927E-2,0
STARLINK-3666,2022-025Y,2022-05-16T22:00:00.999936,15.08842914,.0001505,53.2175,171.5144,53.3994,340.4267,0,U,51978,999,1188,-.62612E-3,-.1024E-3,0
STARLINK-3656,2022-025Z,2022-05-16T22:00:00.999936,15.12006388,.0001696,53.2176,171.5182,42.1620,259.3289,0,U,51979,999,1191,-.42509E-1,-.689626E-2,0
STARLINK-3649,2022-025AA,2022-05-17T04:00:00.999936,15.08838088,.0001502,53.2175,170.3923,60.0139,292.5082,0,U,51980,999,1192,-.99275E-4,-.1868E-4,0
STARLINK-3635,2022-025AB,2022-05-17T04:00:00.999936,15.08851885,.0001828,53.2110,170.4504,54.8992,217.6456,0,U,51981,999,1193,-.34661E-3,-.5802E-4,0
STARLINK-3650,2022-025AC,2022-05-17T04:00:00.999936,15.08847168,.0001754,53.2173,170.3925,46.7523,325.7657,0,U,51982,999,1193,-.10636E-2,-.17179E-3,0
STARLINK-3655,2022-025AD,2022-05-17T06:00:00.999648,15.08881048,.0001613,53.2125,170.0521,49.0520,336.5225,0,U,51983,999,1196,-.4664E-2,-.73839E-3,0
STARLINK-3664,2022-025AE,2022-05-17T04:00:00.999936,15.11173859,.0001864,53.2176,170.3951,42.6508,83.1803,0,U,51984,999,1194,-.43823E-1,-.694295E-2,0
STARLINK-3651,2022-025AF,2022-05-17T04:00:00.999936,15.08832767,.0001661,53.2167,170.3936,48.3468,284.1763,0,U,51985,999,1192,.51064E-3,.7847E-4,0
STARLINK-3645,2022-025AG,2022-05-17T04:00:00.999936,15.11418190,.0001674,53.2177,170.3943,53.2158,111.1389,0,U,51986,999,1193,-.43477E-1,-.693554E-2,0
STARLINK-3644,2022-025AH,2022-05-17T04:00:00.999936,15.10928937,.0001738,53.2175,170.3959,44.5408,42.6198,0,U,51987,999,1192,-.44108E-1,-.694063E-2,0
STARLINK-3640,2022-025AJ,2022-05-17T04:00:00.999936,15.11540339,.0001752,53.2178,170.3936,48.5490,135.0125,0,U,51988,999,1195,-.43303E-1,-.693172E-2,0
STARLINK-3642,2022-025AK,2022-05-17T04:00:00.999936,15.11051849,.0001825,53.2175,170.3954,43.2292,63.2850,0,U,51989,999,1194,-.44008E-1,-.694819E-2,0
STARLINK-3657,2022-025AL,2022-05-17T04:00:00.999936,15.72892461,.0003555,53.2173,160.2099,7.2566,103.9853,0,U,51990,999,1207,-.56704E-2,-.722474E-2,0
STARLINK-3652,2022-025AM,2022-05-17T04:00:00.999936,15.11296055,.0001847,53.2177,170.3947,44.2727,100.8386,0,U,51991,999,1193,-.43654E-1,-.693996E-2,0
STARLINK-3643,2022-025AN,2022-05-17T04:00:00.999936,15.72903983,.0003389,53.2173,160.2076,7.9733,105.1943,0,U,51992,999,1208,-.56514E-2,-.720522E-2,0
STARLINK-3648,2022-025AP,2022-05-17T04:00:00.999936,15.11662484,.0001873,53.2177,170.3929,43.1818,159.5496,0,U,51993,999,1195,-.43127E-1,-.692756E-2,0
STARLINK-3647,2022-025AQ,2022-05-17T06:00:00.999648,15.72778475,.0003662,53.2175,159.7948,5.7599,220.1739,0,U,51994,999,1210,-.56558E-2,-.717548E-2,0
STARLINK-3636,2022-025AR,2022-05-17T04:00:00.999936,15.72898891,.0003648,53.2173,160.2090,7.1648,104.7175,0,U,51995,999,1206,-.56907E-2,-.725068E-2,0
STARLINK-3538,2022-025AS,2022-05-17T06:00:00.999648,15.72782778,.0003499,53.2175,159.7941,7.4470,219.1296,0,U,51996,999,1208,-.56541E-2,-.71742E-2,0
STARLINK-3589,2022-025AT,2022-05-17T04:00:00.999936,15.72902018,.0003544,53.2173,160.2082,7.9430,104.5816,0,U,51997,999,1206,-.56766E-2,-.723471E-2,0
STARLINK-3618,2022-025AU,2022-05-17T04:00:00.999936,15.72920609,.0003331,53.2175,160.2076,7.3472,108.3861,0,U,51998,999,1206,-.56294E-2,-.718394E-2,0
STARLINK-3667,2022-025AV,2022-05-17T04:00:00.999936,15.72919428,.0003475,53.2174,160.2050,8.4314,106.6592,0,U,51999,999,1206,-.56727E-2,-.723491E-2,0
STARLINK-3653,2022-025AW,2022-05-17T04:00:00.999936,15.72935085,.0003473,53.2174,160.2063,8.9693,108.0430,0,U,52000,999,1208,-.56858E-2,-.725477E-2,0
STARLINK-3659,2022-025AX,2022-05-17T04:00:00.999936,15.72924934,.0003527,53.2175,160.2065,5.7686,110.6059,0,U,52001,999,1208,-.5627E-2,-.718296E-2,0
STARLINK-3668,2022-025AY,2022-05-17T04:00:00.999936,15.72937172,.0003815,53.2174,160.2051,5.6660,111.9890,0,U,52002,999,1206,-.56616E-2,-.722804E-2,0
STARLINK-3654,2022-025AZ,2022-05-17T06:00:00.999648,15.72809925,.000384,53.2175,159.7927,4.3804,226.0504,0,U,52003,999,1208,-.56497E-2,-.717785E-2,0
STARLINK-3537,2022-029A,2022-05-16T22:00:00.999936,15.77899986,.0004162,53.2087,208.0088,23.4311,172.9686,0,U,52088,999,130,.34838E-3,.59845E-3,0
STARLINK-3722,2022-029B,2022-05-16T22:00:00.999936,15.19222098,.0001574,53.2174,221.7821,56.1728,115.6978,0,U,52089,999,1038,-.3646E-1,-.724318E-2,0
STARLINK-3712,2022-029C,2022-05-17T04:00:00.999936,15.19224572,.0001661,53.2175,220.6411,49.1147,101.4055,0,U,52090,999,1042,-.36495E-1,-.725025E-2,0
STARLINK-3713,2022-029D,2022-05-17T04:00:00.999936,15.18967346,.0001597,53.2175,220.6406,48.0047,68.7065,0,U,52091,999,1042,-.36702E-1,-.723777E-2,0
STARLINK-3716,2022-029E,2022-05-16T22:00:00.999936,15.19479082,.000144,53.2175,221.7825,69.9043,135.6220,0,U,52092,999,1038,-.36236E-1,-.725204E-2,0
STARLINK-3673,2022-029F,2022-05-17T04:00:00.999936,15.19473727,.0001528,53.2174,220.6405,60.2997,124.0646,0,U,52093,999,1042,-.36255E-1,-.725463E-2,0
STARLINK-3714,2022-029G,2022-05-17T04:00:00.999936,15.19352985,.0001508,53.2175,220.6410,60.6133,106.7535,0,U,52094,999,1042,-.36376E-1,-.725331E-2,0
STARLINK-3701,2022-029H,2022-05-16T22:00:00.999936,15.20113451,.0001332,53.2174,221.7817,76.1316,213.0583,0,U,52095,999,130,-.35652E-1,-.726751E-2,0
STARLINK-3717,2022-029J,2022-05-16T22:00:00.999936,15.47332341,.0001539,53.2176,215.1176,48.9003,199.7148,0,U,52096,999,130,-.1509E-1,-.724624E-2,0
STARLINK-3665,2022-029L,2022-05-17T04:00:00.999936,15.19601948,.0001453,53.2174,220.6404,68.6153,132.5207,0,U,52098,999,1042,-.36121E-1,-.725482E-2,0
STARLINK-3702,2022-029N,2022-05-17T06:00:00.999648,15.19729330,.0001291,53.2177,220.2599,71.4993,259.2522,0,U,52100,999,1043,-.35766E-1,-.72131E-2,0
STARLINK-3703,2022-029P,2022-05-16T22:00:00.999936,15.20486762,.0001249,53.2175,221.7799,74.5226,264.5990,0,U,52101,999,130,-.35259E-1,-.726649E-2,0
STARLINK-3709,2022-029Q,2022-05-16T22:00:00.999936,15.47012251,.0001657,53.2175,215.5660,39.4999,86.2326,0,U,52102,999,130,-.12254E-1,-.584303E-2,0
STARLINK-3705,2022-029R,2022-05-16T22:00:00.999936,15.49047943,.0001311,53.2174,215.3937,58.0215,71.4342,0,U,52103,999,130,-.14155E-1,-.722122E-2,0
STARLINK-3706,2022-029T,2022-05-16T22:00:00.999936,15.49390921,.0001492,53.2174,215.4166,46.7162,84.9365,0,U,52105,999,1046,-.13986E-1,-.722237E-2,0
STARLINK-3670,2022-029U,2022-05-16T22:00:00.999936,15.20614819,.0001202,53.2175,221.7795,77.5721,278.0159,0,U,52106,999,130,-.35107E-1,-.726265E-2,0
STARLINK-3658,2022-029V,2022-05-16T22:00:00.999936,15.49634878,.0001432,53.2174,215.4320,50.0699,83.4547,0,U,52107,999,130,-.13875E-1,-.722688E-2,0
STARLINK-3698,2022-029W,2022-05-16T22:00:00.999936,15.49246274,.0001411,53.2174,215.4073,51.8187,78.8117,0,U,52108,999,1046,-.14054E-1,-.722041E-2,0
STARLINK-3687,2022-029Y,2022-05-17T04:00:00.999936,15.49052656,.0001547,53.2174,214.2231,40.6774,46.9596,0,U,52110,999,1050,-.14121E-1,-.720662E-2,0
STARLINK-3708,2022-029Z,2022-05-17T04:00:00.999936,15.49767916,.0001631,53.2171,214.2754,43.3389,48.8280,0,U,52111,999,1050,-.1152E-1,-.603715E-2,0
STARLINK-3734,2022-029AA,2022-05-17T04:00:00.999936,15.49449588,.0001487,53.2174,214.2494,43.9791,45.9094,0,U,52112,999,1050,-.13931E-1,-.720992E-2,0
STARLINK-3736,2022-029AB,2022-05-17T04:00:00.999936,15.49799236,.0001474,53.2165,214.2972,46.4560,47.6009,0,U,52113,999,1050,-.66491E-2,-.359915E-2,0
STARLINK-3737,2022-029AC,2022-05-17T04:00:00.999936,15.49644848,.0001424,53.2174,214.2617,48.1745,43.0638,0,U,52114,999,1051,-.13853E-1,-.721861E-2,0
STARLINK-3685,2022-029AD,2022-05-17T04:00:00.999936,15.49890713,.0001946,53.2163,214.3195,49.9269,45.7456,0,U,52115,999,1050,-.2059E-2,-.115633E-2,0
STARLINK-3735,2022-029AE,2022-05-16T22:00:00.999936,15.50080595,.0001623,53.2155,215.4859,44.5478,92.8667,0,U,52116,999,130,-.11386E-1,-.603393E-2,0
STARLINK-3738,2022-029AF,2022-05-17T04:00:00.999936,15.49819692,.0001297,53.2157,214.3428,37.1764,60.0571,0,U,52117,999,1051,.91071E-3,.51457E-3,0
STARLINK-3743,2022-029AG,2022-05-17T04:00:00.999936,15.50021653,.0001538,53.2165,214.3088,49.9856,44.8568,0,U,52118,999,1050,-.10772E-1,-.571944E-2,0
STARLINK-3558,2022-029AH,2022-05-16T22:00:00.999936,15.49886009,.0001823,53.2158,215.5625,33.6104,109.7007,0,U,52119,999,130,-.91308E-3,-.51935E-3,0
STARLINK-3534,2022-029AJ,2022-05-16T22:00:00.999936,15.49896607,.0001713,53.2156,215.5253,34.2901,106.5265,0,U,52120,999,130,-.16501E-3,-.9809E-4,0
STARLINK-3678,2022-029AK,2022-05-16T22:00:00.999936,15.73151975,.0002395,53.2132,213.4673,20.6107,39.0671,0,U,52121,999,1050,.15886E-3,.21688E-3,0
STARLINK-3726,2022-029AL,2022-05-17T04:00:00.999936,15.49819412,.0001801,53.2159,214.3541,34.1271,64.0684,0,U,52122,999,1050,.92716E-3,.52401E-3,0
STARLINK-3725,2022-029AM,2022-05-16T22:00:00.999936,15.73236308,.0002632,53.2133,213.4648,14.1825,46.5472,0,U,52123,999,130,-.36009E-3,-.50941E-3,0
STARLINK-3684,2022-029AN,2022-05-17T06:00:00.999648,15.49886843,.0001919,53.2163,213.9810,34.8534,170.1469,0,U,52124,999,1051,.40107E-3,.22378E-3,0
STARLINK-3727,2022-029AP,2022-05-16T22:00:00.999936,15.73175395,.0002465,53.2132,213.4632,19.2273,42.0728,0,U,52125,999,130,.32397E-3,.45047E-3,0
STARLINK-3732,2022-029AQ,2022-05-17T04:00:00.999936,15.73119974,.0002442,53.2136,212.2291,20.6410,16.2406,0,U,52126,999,1053,.72906E-3,.102611E-2,0
STARLINK-3715,2022-029AR,2022-05-17T04:00:00.999936,15.73150081,.0002478,53.2135,212.2230,22.0931,17.0723,0,U,52127,999,1053,.72923E-3,.10277E-2,0
STARLINK-3661,2022-029AT,2022-05-16T22:00:00.999936,15.73230049,.0002698,53.2134,213.4586,16.7345,46.9315,0,U,52129,999,130,-.66575E-3,-.93168E-3,0
STARLINK-3711,2022-029AV,2022-05-17T04:00:00.999936,15.73157420,.0001941,53.2134,212.2188,26.8234,14.0647,0,U,52131,999,1054,.72359E-3,.101989E-2,0
STARLINK-3718,2022-029AW,2022-05-17T04:00:00.999936,15.73118977,.0002533,53.2135,212.2220,28.0672,11.7300,0,U,52132,999,1054,.73617E-3,.103627E-2,0
STARLINK-3707,2022-029AX,2022-05-16T22:00:00.999936,15.73229187,.0002512,53.2133,213.4542,17.5851,47.7741,0,U,52133,999,130,-.31083E-3,-.44079E-3,0
STARLINK-3721,2022-029AY,2022-05-17T04:00:00.999936,15.73208870,.000232,53.2135,212.2189,21.1069,20.4001,0,U,52134,999,1054,.23092E-3,.31925E-3,0
STARLINK-3729,2022-029AZ,2022-05-16T22:00:00.999936,15.73256153,.0002481,53.2134,213.4506,13.2554,53.8222,0,U,52135,999,130,-.43561E-3,-.61469E-3,0
STARLINK-3720,2022-029BA,2022-05-17T04:00:00.999936,15.73157065,.0002443,53.2136,212.2161,16.2236,26.3912,0,U,52136,999,1053,.7211E-3,.101634E-2,0
STARLINK-3733,2022-029BB,2022-05-16T22:00:00.999936,15.73153957,.0002659,53.2135,213.4492,15.1111,52.6165,0,U,52137,999,130,.31286E-3,.43433E-3,0
STARLINK-3723,2022-029BC,2022-05-17T04:00:00.999936,15.73153334,.0002077,53.2137,212.2152,21.9737,21.2309,0,U,52138,999,1053,.72121E-3,.10163E-2,0
STARLINK-3730,2022-029BD,2022-05-16T22:00:00.999936,15.47530702,.000145,53.2176,215.1290,55.3579,195.2336,0,U,52139,999,130,-.14985E-1,-.724576E-2,0
STARLINK-3682,2022-029BE,2022-05-16T22:00:00.999936,15.73233012,.0002392,53.2136,213.4484,15.2259,53.5892,0,U,52140,999,130,-.50808E-3,-.71436E-3,0
STARLINK-3810,2022-041A,2022-05-16T22:00:00.999936,15.63643018,.0001602,53.2171,250.1413,42.1388,186.9819,0,U,52261,999,130,-.82696E-2,-.718867E-2,0
STARLINK-3761,2022-041B,2022-05-16T22:00:00.999936,15.63633836,.0001532,53.2171,250.1354,45.5325,182.1938,0,U,52262,999,130,-.82724E-2,-.718836E-2,0
STARLINK-3786,2022-041C,2022-05-16T22:00:00.999936,15.63638383,.0001509,53.2171,250.1363,46.4710,181.9526,0,U,52263,999,130,-.82715E-2,-.718878E-2,0
STARLINK-3795,2022-041D,2022-05-17T06:00:00.999648,15.63135071,.0001528,53.2173,248.5158,40.3031,266.6547,0,U,52264,999,524,-.83779E-2,-.714184E-2,0
STARLINK-3740,2022-041E,2022-05-16T22:00:00.999936,15.63652336,.0001651,53.2171,250.1505,40.6159,189.8990,0,U,52265,999,130,-.82672E-2,-.71893E-2,0
STARLINK-3739,2022-041F,2022-05-16T22:00:00.999936,15.63656979,.000155,53.2172,250.1547,44.1603,187.0516,0,U,52266,999,130,-.82657E-2,-.718911E-2,0
STARLINK-3748,2022-041G,2022-05-16T22:00:00.999936,15.63661566,.0001598,53.2172,250.1599,42.7852,189.1237,0,U,52267,999,130,-.82629E-2,-.718817E-2,0
STARLINK-3746,2022-041H,2022-05-16T22:00:00.999936,15.63675536,.0001569,53.2172,250.1736,44.0474,189.9521,0,U,52268,999,130,-.82588E-2,-.718849E-2,0
STARLINK-3791,2022-041J,2022-05-16T22:00:00.999936,15.63666321,.0001608,53.2172,250.1646,41.0556,191.5501,0,U,52269,999,130,-.82635E-2,-.718992E-2,0
STARLINK-3804,2022-041K,2022-05-16T22:00:00.999936,15.63676301,.0001593,53.2172,250.1757,42.2679,192.9361,0,U,52270,999,130,-.82606E-2,-.719018E-2,0
STARLINK-3788,2022-041L,2022-05-16T22:00:00.999936,15.63670983,.0001676,53.2172,250.1693,38.6433,194.6592,0,U,52271,999,130,-.82623E-2,-.719032E-2,0
STARLINK-3781,2022-041M,2022-05-16T22:00:00.999936,15.63685441,.0001566,53.2172,250.1789,43.4605,193.1371,0,U,52272,999,130,-.82567E-2,-.71894E-2,0
STARLINK-3782,2022-041N,2022-05-16T22:00:00.999936,15.73152810,.0002605,53.2153,249.9568,16.0304,325.9704,0,U,52273,999,130,.18041E-3,.24724E-3,0
STARLINK-3790,2022-041P,2022-05-16T22:00:00.999936,15.63699152,.0001673,53.2172,250.1823,38.6403,200.0475,0,U,52274,999,130,-.82541E-2,-.719114E-2,0
STARLINK-3784,2022-041Q,2022-05-16T22:00:00.999936,15.63680857,.000165,53.2172,250.1761,39.7070,196.1939,0,U,52275,999,130,-.82596E-2,-.719069E-2,0
STARLINK-3778,2022-041R,2022-05-16T22:00:00.999936,15.63708207,.000162,53.2172,250.1854,41.3436,198.7374,0,U,52276,999,130,-.82492E-2,-.718948E-2,0
STARLINK-3787,2022-041S,2022-05-16T22:00:00.999936,15.63689893,.0001581,53.2172,250.1792,43.1018,194.1927,0,U,52277,999,130,-.82545E-2,-.718884E-2,0
STARLINK-3780,2022-041T,2022-05-16T22:00:00.999936,15.63712857,.0001406,53.2172,250.1900,52.6514,188.1261,0,U,52278,999,130,-.82476E-2,-.718898E-2,0
STARLINK-3686,2022-041U,2022-05-17T06:00:00.999648,15.63181812,.0001515,53.2174,248.5555,39.3305,275.8553,0,U,52279,999,525,-.83611E-2,-.714076E-2,0
STARLINK-3764,2022-041V,2022-05-16T22:00:00.999936,15.63726885,.0001655,53.2172,250.2041,39.7248,203.1416,0,U,52280,999,130,-.82446E-2,-.719076E-2,0
STARLINK-3779,2022-041W,2022-05-16T22:00:00.999936,15.63703513,.0001564,53.2172,250.1855,40.4860,198.8985,0,U,52281,999,130,-.82478E-2,-.718701E-2,0
STARLINK-3783,2022-041X,2022-05-16T22:00:00.999936,15.73183586,.0002635,53.2145,249.9385,14.5719,335.7337,0,U,52282,999,130,-.3766E-3,-.53116E-3,0
STARLINK-3789,2022-041Y,2022-05-16T22:00:00.999936,15.63717529,.000152,53.2172,250.1950,46.1191,195.3547,0,U,52283,999,130,-.82465E-2,-.718955E-2,0
STARLINK-3561,2022-041Z,2022-05-16T22:00:00.999936,15.73157551,.0002753,53.2143,249.9351,14.8744,336.6486,0,U,52284,999,130,.34872E-3,.4852E-3,0
STARLINK-3775,2022-041AA,2022-05-16T22:00:00.999936,15.63722183,.0001628,53.2172,250.1996,40.4163,201.7539,0,U,52285,999,130,-.82454E-2,-.719012E-2,0
STARLINK-3802,2022-041AB,2022-05-16T22:00:00.999936,15.73155182,.000272,53.2146,249.9333,20.4613,332.2746,0,U,52286,999,130,-.5342E-4,-.8099E-4,0
STARLINK-3822,2022-041AC,2022-05-16T22:00:00.999936,15.63731473,.0001571,53.2172,250.2090,43.7869,199.7756,0,U,52287,999,130,-.82418E-2,-.718955E-2,0
STARLINK-3776,2022-041AD,2022-05-16T22:00:00.999936,15.73205583,.0002694,53.2148,249.9321,17.3001,335.9864,0,U,52288,999,520,-.58802E-3,-.82381E-3,0
STARLINK-3751,2022-041AE,2022-05-16T22:00:00.999936,15.73142660,.0002928,53.2148,249.9376,15.8884,334.9917,0,U,52289,999,130,.32973E-3,.458E-3,0
STARLINK-3772,2022-041AF,2022-05-16T22:00:00.999936,15.73157117,.0002911,53.2141,249.9276,9.2126,345.9198,0,U,52290,999,130,-.64182E-4,-.9605E-4,0
STARLINK-3773,2022-041AG,2022-05-17T06:00:00.999648,15.73128450,.0002448,53.2150,248.2837,11.3443,69.6843,0,U,52291,999,525,.76012E-3,.107106E-2,0
STARLINK-3753,2022-041AH,2022-05-16T22:00:00.999936,15.73152379,.0002877,53.2147,249.9254,15.8226,340.4738,0,U,52292,999,130,-.64831E-4,-.9694E-4,0
STARLINK-3771,2022-041AJ,2022-05-16T22:00:00.999936,15.73171900,.0002794,53.2150,249.9318,15.1770,338.5976,0,U,52293,999,130,-.12532E-3,-.18154E-3,0
STARLINK-3777,2022-041AK,2022-05-16T22:00:00.999936,15.73172533,.0002806,53.2147,249.9247,18.2900,338.5607,0,U,52294,999,130,-.22125E-3,-.31527E-3,0
STARLINK-3765,2022-041AL,2022-05-17T06:00:00.999648,15.73118976,.0002916,53.2148,248.2787,20.0485,63.3378,0,U,52295,999,525,.74556E-3,.104978E-2,0
STARLINK-3766,2022-041AM,2022-05-16T22:00:00.999936,15.73169664,.000275,53.2148,249.9215,14.0150,344.6128,0,U,52296,999,130,.19233E-3,.26424E-3,0
STARLINK-3758,2022-041AN,2022-05-16T22:00:00.999936,15.73199712,.0002854,53.2148,249.9277,15.3064,340.3109,0,U,52297,999,130,-.28754E-3,-.4079E-3,0
STARLINK-3760,2022-041AP,2022-05-16T22:00:00.999936,15.73169984,.000288,53.2150,249.9199,18.8913,340.2747,0,U,52298,999,130,.17638E-3,.24175E-3,0
STARLINK-3759,2022-041AQ,2022-05-16T22:00:00.999936,15.73200770,.0002896,53.2151,249.9228,12.8656,345.1305,0,U,52299,999,130,.25397E-3,.35177E-3,0
STARLINK-3769,2022-041AR,2022-05-16T22:00:00.999936,15.73181698,.0002674,53.2151,249.9172,16.4852,343.9820,0,U,52300,999,131,-.39353E-3,-.55456E-3,0
STARLINK-3768,2022-041AS,2022-05-16T22:00:00.999936,15.73157674,.0002667,53.2149,249.9235,14.0264,343.4344,0,U,52301,999,130,-.87768E-4,-.12901E-3,0
STARLINK-3564,2022-041AT,2022-05-17T06:00:00.999648,15.73127567,.0002751,53.2150,248.2623,21.8563,69.2438,0,U,52302,999,524,.69439E-3,.97679E-3,0
STARLINK-3742,2022-041AU,2022-05-16T22:00:00.999936,15.73153173,.0002921,53.2147,249.9186,10.2721,349.5921,0,U,52303,999,130,-.19663E-3,-.28077E-3,0
STARLINK-3744,2022-041AV,2022-05-16T22:00:00.999936,15.73174271,.0002914,53.2149,249.9120,16.9913,345.7913,0,U,52304,999,130,-.309E-4,-.4953E-4,0
STARLINK-3724,2022-041AW,2022-05-17T06:00:00.999648,15.73180640,.0002585,53.2152,248.2655,19.1221,70.7418,0,U,52305,999,525,.72648E-3,.102513E-2,0
STARLINK-3747,2022-041AX,2022-05-17T06:00:00.999648,15.73222854,.0002407,53.2148,248.2596,20.9547,71.3679,0,U,52306,999,525,.17339E-4,.1814E-4,0
STARLINK-3755,2022-041AY,2022-05-16T22:00:00.999936,15.73162553,.0002781,53.2152,249.9152,15.3935,346.2161,0,U,52307,999,131,-.67402E-4,-.10057E-3,0
STARLINK-3745,2022-041AZ,2022-05-16T22:00:00.999936,15.73167895,.0002709,53.2149,249.9081,14.8552,349.7729,0,U,52308,999,520,-.41757E-3,-.58749E-3,0
STARLINK-3756,2022-041BA,2022-05-16T22:00:00.999936,15.73240583,.0002926,53.2150,249.9105,11.5038,352.4565,0,U,52309,999,130,-.43854E-3,-.6184E-3,0
STARLINK-3688,2022-041BB,2022-05-17T06:00:00.999648,15.73129922,.0002713,53.2152,248.2545,18.7520,75.9336,0,U,52310,999,525,.6947E-3,.97733E-3,0
STARLINK-3750,2022-041BC,2022-05-17T06:00:00.999648,15.73157789,.0002598,53.2153,248.2565,15.0583,78.9969,0,U,52311,999,525,.7158E-3,.100878E-2,0
STARLINK-3752,2022-041BD,2022-05-16T22:00:00.999936,15.73149367,.0002691,53.2151,249.9038,9.1431,357.2714,0,U,52312,999,130,.32989E-3,.45835E-3,0
STARLINK-3749,2022-041BE,2022-05-16T22:00:00.999936,15.73169558,.0002593,53.2142,249.9029,19.9602,347.0048,0,U,52313,999,130,-.1924E-4,-.3318E-4,0
FALCON 9 DEB10,2022-041BF,2022-05-17T00:43:08.332320,16.00621988,.0017096,53.2067,246.2101,355.7208,4.3675,0,U,52314,999,404,.84784E-3,.466322E-2,.10582E-3
FALCON 9 DEB11,2022-041BG,2022-05-16T18:39:18.978336,15.99911133,.0017025,53.2067,247.4785,0.3806,359.7235,0,U,52315,999,400,.7434E-3,.391937E-2,.76441E-4
FALCON 9 DEB12,2022-041BH,2022-05-17T00:04:42.737088,16.02618579,.0014179,53.2042,246.0340,354.2944,5.7925,0,U,52316,999,404,.7567E-3,.465514E-2,.10833E-3
FALCON 9 DEB13,2022-041BJ,2022-05-16T20:45:03.702816,16.04910758,.0013111,53.2065,246.5900,0.1028,0.0006,0,U,52317,999,402,.83527E-3,.58952E-2,.17708E-3
STARLINK-3889,2022-045A,2022-05-17T06:00:00.999648,15.71369780,.0001029,53.2173,350.3500,105.5635,315.2006,0,U,52331,999,528,-.60203E-2,-.718381E-2,0
STARLINK-3831,2022-045B,2022-05-17T06:00:00.999648,15.71355857,.0001029,53.2173,350.3487,102.5629,316.3549,0,U,52332,999,528,-.60242E-2,-.718419E-2,0
STARLINK-3847,2022-045C,2022-05-17T06:00:00.999648,15.71360515,.0001011,53.2173,350.3494,99.5584,319.9749,0,U,52333,999,527,-.60232E-2,-.718436E-2,0
STARLINK-3880,2022-045D,2022-05-17T06:00:00.999648,15.71374491,.0001017,53.2173,350.3494,95.8368,325.5427,0,U,52334,999,527,-.60203E-2,-.718511E-2,0
STARLINK-3814,2022-045E,2022-05-17T06:00:00.999648,15.71379151,.0001002,53.2173,350.3502,95.1321,326.8625,0,U,52335,999,528,-.6019E-2,-.718496E-2,0
STARLINK-3823,2022-045F,2022-05-17T06:00:00.999648,15.71383889,.0000991,53.2173,350.3510,93.8360,328.7741,0,U,52336,999,528,-.60175E-2,-.718462E-2,0
STARLINK-3797,2022-045G,2022-05-17T06:00:00.999648,15.71365187,.0001006,53.2173,350.3495,98.2544,321.8942,0,U,52337,999,528,-.60222E-2,-.718456E-2,0
STARLINK-3815,2022-045H,2022-05-16T22:00:00.999936,15.71909037,.0001084,53.2176,351.9977,88.4499,248.9410,0,U,52338,999,130,-.59083E-2,-.721144E-2,0
